player_id,player_name,recent_team,season,week,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
00-0034845,S.Michel,LA,2021,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,9,42,0,0,0,1,-1.2906424842658453,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,4.2,4.2
00-0034845,S.Michel,LA,2021,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,2,4,0,0,0,0,-1.7793579751159996,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0.4,0.4
00-0034845,S.Michel,LA,2021,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,9,42,0,0,0,3,0.47999095323029906,0,2,2,14,0,0,0,-3,17,1,1.0075068117585033,0,-4.666666666666667,0.058823529411764705,-0.013824884792626729,0.07855787476280834,0,5.6000000000000005,7.6000000000000005
00-0034854,K.Hodge,DET,2021,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,9,0,0,0,9,0,1,1.2691621740232222,0,1,0.03571428571428571,0.06923076923076923,0.10203296703296702,0,0.9,1.9
00-0034854,K.Hodge,DET,2021,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,13,0,0,0,13,0,1,0.9056650180136785,0,1,0.02702702702702703,0.03987730061349693,0.0684546509699884,0,1.3,2.3
00-0034854,K.Hodge,DET,2021,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,5,17,0,0,0,77,2,1,-7.185396796111715,1,0.22077922077922077,0.16129032258064516,0.3333333333333333,0.47526881720430103,0,3.7,4.7
00-0034854,K.Hodge,DET,2021,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,4,9,0,0,0,33,3,0,-1.178732149361167,0,0.2727272727272727,0.10256410256410256,0.13147410358565736,0.245878026356114,0,0.9,2.9
00-0034854,K.Hodge,DET,2021,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,3,0,0,0,-1,4,0,-0.42405350133776665,0,0,0.03125,-0.0070921985815602835,0.0419104609929078,0,0.30000000000000004,1.3
00-0034854,K.Hodge,DET,2021,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,2,0,0,0,0,33,0,0,-1.8017179495655,0,0,0.0625,0.1746031746031746,0.2159722222222222,0,0,0
00-0034855,B.Mayfield,CLE,2021,1,REG,21,28,321,0,1,2,17,0,0,284,173,14,10.770012461114675,0,1.130281690140845,0.2384166376125092,1,7,0,0,0,0,0.006622070912271738,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,11.54,11.54
00-0034855,B.Mayfield,CLE,2021,2,REG,19,21,213,1,1,2,14,0,0,131,123,10,7.975212186516728,0,1.6259541984732824,0.2624930094792882,8,10,1,1,0,2,1.9108809234458022,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,17.52,17.52
00-0034855,B.Mayfield,CLE,2021,3,REG,19,31,246,1,0,5,43,0,0,306,102,13,-2.287287114037791,0,0.803921568627451,0.059758904382094136,4,31,0,0,0,1,1.756510491453804,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,16.94,16.94
00-0034855,B.Mayfield,CLE,2021,4,REG,15,33,155,0,0,3,12,0,0,346,84,9,-7.115940793573554,1,0.4479768786127168,-0.07598137288362715,2,11,0,0,0,1,0.6471442934125662,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,9.3,9.3
00-0034855,B.Mayfield,CLE,2021,5,REG,23,32,305,2,0,1,4,1,0,330,195,12,9.862249161812056,1,0.9242424242424242,0.20351326906798825,2,8,0,0,0,0,-0.36816641042241827,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,23.000000000000004,23.000000000000004
00-0034855,B.Mayfield,CLE,2021,6,REG,19,28,234,2,1,5,23,2,2,231,67,11,-6.053787734941579,0,1.0129870129870129,0.030496793391176398,3,8,0,0,0,0,-1.872505564475432,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,12.16,12.16
00-0034855,B.Mayfield,CLE,2021,8,REG,20,31,225,0,0,4,15,0,0,233,112,10,2.906003672396674,0,0.9656652360515021,0.08182090094150815,1,5,0,0,0,1,0.9919220005394891,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,9.5,9.5
00-0034857,J.Allen,BUF,2021,1,REG,30,51,270,1,0,3,16,1,1,487,87,13,-6.091796199729928,0,0.5544147843942505,0.007707284008934119,9,44,0,1,0,4,3.79584618381341,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,17.200000000000003,17.200000000000003
00-0034857,J.Allen,BUF,2021,2,REG,17,33,179,2,1,1,8,0,0,314,76,8,3.8303153185757512,0,0.5700636942675159,0.1536924658434458,5,35,0,0,0,5,9.628410155390156,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,16.66,16.66
00-0034857,Jos.Allen,BUF,2021,3,REG,32,43,358,4,0,0,-0,0,0,406,126,20,18.279078503287646,0,0.8817733990147784,0.2598913185055313,4,9,1,0,0,1,-1.2631222642667126,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,37.22,37.22
00-0034857,J.Allen,BUF,2021,4,REG,20,30,248,2,1,1,5,0,0,269,67,12,1.955674356683692,0,0.9219330855018587,0.1440981554375724,6,41,0,1,0,2,2.7167996626812965,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,20.020000000000003,20.020000000000003
00-0034857,J.Allen,BUF,2021,5,REG,15,26,315,3,0,0,-0,0,0,292,112,12,14.434711516484073,0,1.0787671232876712,0.2701548534505458,11,59,1,0,0,5,4.874372204649262,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,36.5,36.5
00-0034857,J.Allen,BUF,2021,6,REG,35,47,353,3,1,3,18,0,0,385,124,22,13.957006499372302,0,0.9168831168831169,0.21325312823113965,9,26,0,0,0,1,-5.163540642068256,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28.720000000000002,28.720000000000002
00-0034857,J.Allen,BUF,2021,8,REG,29,42,249,2,0,0,-0,0,0,237,156,15,5.593094891728207,0,1.0506329113924051,0.14200029835248482,8,55,1,1,0,4,5.052549206542956,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,29.46,29.46
00-0034860,D.Pettis,NYG,2021,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,5,11,48,0,0,0,90,12,3,-4.066400985466316,0,0.5333333333333333,0.22916666666666666,0.297029702970297,0.5516707920792079,0,4.800000000000001,9.8
00-0034860,D.Pettis,NYG,2021,7,REG,1,1,16,0,0,0,-0,0,0,13,3,1,0.9808847262756899,0,1.2307692307692308,NA,0,0,0,0,0,0,NA,0,5,5,39,1,0,0,13,26,2,2.102168901960561,0,3,0.15151515151515152,0.06132075471698113,0.2701972555746141,0,10.54,15.54
00-0034867,M.Turner,DAL,2021,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,35,0,0,-1.435975020576734,0,0,0.02040816326530612,0.08027522935779817,0.0868049054484179,0,0,0
00-0034869,S.Darnold,CAR,2021,1,REG,24,35,279,1,0,1,9,0,0,273,147,14,2.872278243143305,0,1.021978021978022,0.09482339177273985,5,-1,1,1,1,1,-4.6360242079535965,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,19.060000000000002,19.060000000000002
00-0034869,S.Darnold,CAR,2021,2,REG,26,38,305,2,1,2,11,1,0,268,155,18,10.916118615744793,0,1.1380597014925373,0.1831604449212767,1,7,0,0,0,0,0.2947455645771697,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,18.900000000000002,18.900000000000002
00-0034869,S.Darnold,CAR,2021,3,REG,23,34,304,0,0,3,14,2,0,269,113,15,11.996256922977523,0,1.1301115241635689,0.18371859315138123,8,11,2,0,0,4,2.8194499225646723,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,25.259999999999998,25.259999999999998
00-0034869,S.Darnold,CAR,2021,4,REG,26,39,301,2,2,5,35,0,0,350,193,13,-1.5771389917372263,0,0.86,0.07781429870390352,6,35,2,0,0,4,4.129511115374044,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,31.54,31.54
00-0034869,S.Darnold,CAR,2021,5,REG,21,37,177,1,3,3,19,0,0,290,70,9,-17.94983266224083,0,0.6103448275862069,0.009767259113546624,2,10,0,0,0,1,1.0210035362979397,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,6.08,6.08
00-0034869,S.Darnold,CAR,2021,6,REG,17,41,207,1,1,4,19,1,1,423,91,8,-17.117182674088102,1,0.48936170212765956,-0.08744834698707964,4,48,0,0,0,3,3.494173764192965,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,15.079999999999998,15.079999999999998
00-0034869,S.Darnold,CAR,2021,7,REG,16,25,112,0,1,3,12,0,0,119,79,6,-10.54107618548435,0,0.9411764705882353,0.00318054428437152,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,2.4800000000000004,2.4800000000000004
00-0034869,S.Darnold,CAR,2021,8,REG,13,24,129,0,0,0,-0,0,0,117,72,7,1.322764965018711,0,1.1025641025641026,0.058616887309885304,8,66,0,0,0,6,6.590845495969977,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,11.760000000000002,11.760000000000002
00-0034899,J.Wolford,LA,2021,6,REG,0,2,0,0,1,0,-0,0,0,20,0,0,-3.58801715192385,0,0,NA,2,-1,0,0,0,0,-1.032551954034716,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,-2.1,-2.1
00-0034899,J.Wolford,LA,2021,8,REG,1,2,5,0,0,1,8,0,0,-1,7,0,-2.7724618413485587,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0.2,0.2
00-0034903,T.Campbell,LAC,2021,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,10,0,0,-2.76716072531417,0,0,0.02631578947368421,0.03278688524590164,0.06242450388265746,0,0,0
00-0034930,T.Benson,DET,2021,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,6,19,0,0,0,55,0,1,-3.379543137329165,0,0.34545454545454546,0.10714285714285714,0.15759312320916904,0.27102947196070404,0,1.9000000000000001,4.9
00-0034930,T.Benson,DET,2021,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,3,24,0,0,0,46,22,1,-4.035274843277875,0,0.5217391304347826,0.08571428571428572,0.19166666666666668,0.2627380952380952,0,2.4000000000000004,3.4000000000000004
00-0034930,T.Benson,DET,2021,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,-2,0,0,0.007903820020146668,0,0,0.03571428571428571,-0.015384615384615385,0.0428021978021978,0,0,0
00-0034930,T.Benson,DET,2021,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,3,12,0,0,0,20,9,1,0.002793943742290139,0,0.6,0.08108108108108109,0.06134969325153374,0.16456640689769525,0,1.2000000000000002,3.2
00-0034930,T.Benson,DET,2021,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,2,0,0,0,0,9,0,0,-1.746991818654351,0,0,0.06451612903225806,0.03896103896103896,0.12404692082111436,0,0,0
00-0034960,J.Meyers,NE,2021,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,6,9,44,0,0,0,63,20,4,2.5530383556033702,0,0.6984126984126984,0.23684210526315788,0.28,0.5512631578947369,0,4.4,10.4
00-0034960,J.Meyers,NE,2021,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,4,6,38,0,0,0,57,15,1,-0.16075081907911226,0,0.6666666666666666,0.21428571428571427,0.4351145038167939,0.6260087241003272,0,3.8000000000000003,7.800000000000001
00-0034960,J.Meyers,NE,2021,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,9,14,94,0,0,0,173,15,2,2.248447831487283,0,0.5433526011560693,0.27450980392156865,0.27330173775671407,0.6030759223120528,0,9.4,18.4
00-0034960,J.Meyers,NE,2021,4,REG,2,2,45,0,0,0,-0,0,0,11,34,1,1.7869173039798625,0,4.090909090909091,NA,0,0,0,0,0,0,NA,0,8,12,70,0,0,0,68,23,3,0.9707072810657364,0,1.0294117647058822,0.2857142857142857,0.31336405529953915,0.6479262672811059,0,8.8,16.8
00-0034960,J.Meyers,NE,2021,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,4,5,56,0,0,0,59,22,2,2.945548972056713,0,0.9491525423728814,0.17857142857142858,0.2599118942731278,0.44979546884833227,0,5.6000000000000005,9.600000000000001
00-0034960,J.Meyers,NE,2021,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,5,6,44,0,0,0,48,2,3,0.9878652467159554,1,0.9166666666666666,0.2857142857142857,0.27906976744186046,0.6239202657807309,0,6.4,11.4
00-0034960,J.Meyers,NE,2021,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,5,7,44,0,0,0,66,14,3,3.1016921994742006,0,0.6666666666666666,0.175,0.19020172910662825,0.39564121037463973,0,4.4,9.4
00-0034960,J.Meyers,NE,2021,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,4,9,37,0,0,0,86,11,3,-3.2515228338469973,1,0.43023255813953487,0.2647058823529412,0.2613981762917933,0.5800375469336672,0,5.7,9.7
00-0034972,A.Mattison,MIN,2021,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,2,0,0,0,0,-0.34994825115427375,0,1,1,4,0,0,0,-3,7,0,-0.025988249573856592,0,-1.3333333333333333,0.02127659574468085,-0.009900990099009901,0.024984200547714344,0,0.6000000000000001,1.6
00-0034972,A.Mattison,MIN,2021,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,3,11,0,0,0,1,-0.289754705154337,0,1,1,17,0,0,0,-2,19,1,0.9205833552405238,0,-8.5,0.03125,-0.009852216748768473,0.03997844827586207,0,2.8000000000000003,3.8000000000000003
00-0034972,A.Mattison,MIN,2021,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,26,112,0,0,0,6,-1.3463577500078827,0,6,8,59,0,0,0,-2,64,2,-0.005580549755500375,0,-29.5,0.21052631578947367,-0.010582010582010581,0.3083820662768031,0,17.1,23.1
00-0034972,A.Mattison,MIN,2021,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,10,20,0,0,0,0,-5.11201139545301,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,2,2
00-0034972,A.Mattison,MIN,2021,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,25,113,0,1,1,4,-8.375413147034124,0,7,7,40,1,0,0,14,26,2,1.1405638497672044,0,2.857142857142857,0.22580645161290322,0.056451612903225805,0.37822580645161286,0,19.3,26.3
00-0034972,A.Mattison,MIN,2021,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,3,10,0,0,0,0,-1.0369054805487394,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,1,1
00-0034972,A.Mattison,MIN,2021,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,2,5,0,0,0,0,-1.2290253429091536,0,2,2,-5,0,0,0,-8,3,0,-2.166522643470671,0,0.625,0.06060606060606061,-0.047058823529411764,0.05796791443850268,0,0,2
00-0034981,F.Moreau,LV,2021,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,3,34,1,0,0,35,4,2,2.6840293793939054,0,0.9714285714285714,0.08108108108108109,0.11551155115511551,0.2024797074302025,0,9.4,11.4
00-0034981,F.Moreau,LV,2021,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,2,8,0,0,0,9,5,0,-12.313969892682508,0,0.8888888888888888,0.05,0.022332506203473945,0.09063275434243177,0,0.8,1.8
00-0034981,F.Moreau,LV,2021,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,11,0,0,0,11,0,1,0.6491171694360673,0,1,0.04,0.03666666666666667,0.08566666666666667,0,1.1,2.1
00-0034981,F.Moreau,LV,2021,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,6,6,60,1,0,0,37,23,4,4.93155715148896,0,1.6216216216216217,0.17647058823529413,0.19170984455958548,0.398902773544651,0,12,18
00-0034983,H.Renfrow,LV,2021,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,6,9,70,0,0,0,62,44,3,2.6020075284177437,0,1.1290322580645162,0.17307692307692307,0.11481481481481481,0.33998575498575495,0,7,13
00-0034983,H.Renfrow,LV,2021,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,5,7,57,0,0,0,56,17,4,3.9140276563121006,0,1.0178571428571428,0.1891891891891892,0.1848184818481848,0.4131567210775131,0,5.7,10.7
00-0034983,H.Renfrow,LV,2021,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,5,6,77,1,0,0,57,34,3,8.090563334641047,0,1.3508771929824561,0.15,0.141439205955335,0.32400744416873445,0,13.7,18.7
00-0034983,H.Renfrow,LV,2021,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,6,8,45,1,0,0,43,18,2,2.57460207445547,0,1.0465116279069768,0.25,0.1482758620689655,0.47879310344827586,0,10.5,16.5
00-0034983,H.Renfrow,LV,2021,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,6,8,56,0,0,0,49,23,1,1.2388320008758456,0,1.1428571428571428,0.22857142857142856,0.1536050156739812,0.45038065382892967,0,5.6000000000000005,11.600000000000001
00-0034983,H.Renfrow,LV,2021,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,5,36,0,0,0,37,19,1,-0.9103055128944106,0,0.972972972972973,0.2,0.12333333333333334,0.38633333333333336,0,3.6,6.6
00-0034983,H.Renfrow,LV,2021,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,7,8,58,0,0,0,32,31,3,3.8295578839877202,0,1.8125,0.23529411764705882,0.16580310880829016,0.4690033526363913,0,5.800000000000001,12.8
00-0034988,K.Smith,NYG,2021,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,2,24,0,0,0,17,7,1,1.2180893123149872,0,1.411764705882353,0.0625,0.04735376044568245,0.1268976323119777,0,2.4000000000000004,4.4
00-0034988,K.Smith,NYG,2021,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,9,0,0,0,5,4,0,0.4811695107491687,0,1.8,0.02857142857142857,0.02100840336134454,0.05756302521008404,0,0.9,1.9
00-0035021,A.Dulin,IND,2021,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,2,10,0,0,0,24,14,1,0.35871815925929695,0,0.4166666666666667,0.05714285714285714,0.0851063829787234,0.1452887537993921,0,1,2
00-0035021,A.Dulin,IND,2021,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,-7,0,0,0,0,-1.383207881823182,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,-0.7000000000000001,-0.7000000000000001
00-0035021,A.Dulin,IND,2021,4,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,17,0,0,0,16,1,1,1.7816925012739375,0,1.0625,0.03125,0.05673758865248227,0.08659131205673759,0,1.7000000000000002,2.7
00-0035021,A.Dulin,IND,2021,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,2,13,0,0,0,10,3,1,0.27102674078196287,0,1.3,0.058823529411764705,0.05,0.12323529411764705,0,1.3,3.3
00-0035021,A.Dulin,IND,2021,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,7,0,0,0,4,3,0,0.016682400135323405,0,1.75,0.05555555555555555,0.01702127659574468,0.0952482269503546,0,0.7000000000000001,1.7000000000000002
00-0035021,A.Dulin,IND,2021,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,4,0,0,0,0,45,6,0,-3.778086290694773,0,0,0.15384615384615385,0.2356020942408377,0.39569069673781715,0,0,2
00-0035021,A.Dulin,IND,2021,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,4,0,0,0,0,96,0,0,-2.7931514447554946,0,0,0.08333333333333333,0.2,0.265,0,0,0
00-0035022,P.Hart,SEA,2021,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,2,7,0,0,0,39,11,0,-1.8672152609797195,0,0.1794871794871795,0.07142857142857142,0.16595744680851063,0.22331306990881455,0,0.7000000000000001,1.7000000000000002
00-0035022,P.Hart,SEA,2021,5,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,2,2,19,0,0,0,1,18,1,1.1268358945380896,0,19,0.0625,0.002976190476190476,0.09583333333333333,0,1.9000000000000001,3.9000000000000004
00-0035022,P.Hart,SEA,2021,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,1,12,0,0,0,12,0,1,0.8185944070573896,0,1,0.03225806451612903,0.12121212121212122,0.1332355816226784,0,1.2000000000000002,2.2
00-0035022,P.Hart,SEA,2021,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,6,0,0,-1.045620422810316,0,0,0.05263157894736842,0.031746031746031744,0.10116959064327485,0,0,0
00-0035040,D.Blough,DET,2021,8,REG,0,0,0,0,0,1,6,1,0,0,0,0,-0.9305123655358329,0,NA,NA,1,6,0,0,0,0,0.3444378492422402,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0.6000000000000001,0.6000000000000001
00-0035042,J.Gillan,CLE,2021,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,0,0,1,0,0,-3.3422745866701007,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,0,0
00-0035125,A.Ingold,LV,2021,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,4,4,22,0,0,0,12,10,0,1.0438034582184628,0,1.8333333333333333,0.07692307692307693,0.022222222222222223,0.13094017094017094,0,2.2,6.2
00-0035125,A.Ingold,LV,2021,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,17,0,0,-0.38936622376786545,0,0,0.02702702702702703,0.056105610561056105,0.07981446793327981,0,0,0
00-0035125,A.Ingold,LV,2021,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,0,0,0,0,0,-0.2249129942501895,0,1,1,1,1,0,0,0,1,1,0.8784523869107943,0,0,0.025,0,0.037500000000000006,0,6.1,7.1
00-0035125,A.Ingold,LV,2021,6,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,-1.6104342065581831,0,0,0.04,0,0.06,0,0,0
00-0035125,A.Ingold,LV,2021,7,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,1,0,0,0,1,0.5075153380166739,0,1,1,29,0,0,0,20,9,1,2.2143208659254014,0,1.45,0.029411764705882353,0.10362694300518134,0.11665650716245046,0,3,4
00-0035126,A.Wesley,ARI,2021,8,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,1,3,7,0,0,0,51,1,1,1.7623875975841656,0,0.13725490196078433,0.09375,0.17708333333333334,0.26458333333333334,0,0.7000000000000001,1.7000000000000002
00-0035140,M.Hardman,KC,2021,1,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,3,3,19,0,0,0,1,18,1,1.2770931642735377,0,19,0.08823529411764706,0.003134796238244514,0.13454729854324174,0,1.9000000000000001,4.9
00-0035140,M.Hardman,KC,2021,2,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,5,8,55,0,0,0,132,14,4,1.654604597017169,0,0.4166666666666667,0.26666666666666666,0.5096525096525096,0.7567567567567568,0,5.5,10.5
00-0035140,M.Hardman,KC,2021,3,REG,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,1,2,0,0,0,0,1.0594887746265158,0,3,4,33,1,0,0,-3,44,3,3.8183203423395753,0,0,0.1,-0.00906344410876133,0.14365558912386708,0,9.5,12.5
